MatchID,DateOfMatch,Fullback,RightWinger,OutsideCentre,InsideCentre,LeftWinger,FlyHalf,ScrumHalf,LooseHeadProp,Hooker,TightHeadProp,SecondRow4,SecondRow5,BlindSideFlanker,OpensideFlanker,Number8,Replacement1,Replacement2,Replacement3,Replacement4,Replacement5,Replacement6,Replacement7,Replacement8,MatchesID
3699,04/03/2007,Mark Cueto,Chris Mayor,Mark Taylor,Elvis Seveali'i,Steve Hanley,Lee Thomas,Ben Foden,Andrew Sheridan,Sebastian Bruno,Stuart Turner,Dean Schofield,Sean Cox,Chris Jones,Andy Titterrell,David Tait,Neil Briggs,Eifion Lewis-Roberts,Ben Evans,Mike Hills,Chris Bell,Richard Wigglesworth,Geraint Rhys Jones,NULL,3655
3700,09/03/2007,Julien Laharrague,Mark Cueto,Mark Taylor,Elvis Seveali'i,Oriol Ripol Fortuny,Daniel Larrechea,Richard Wigglesworth,Andrew Sheridan,Andy Titterrell,Ben Evans,Dean Schofield,Sean Cox,Chris Jones,David Tait,Juan Martin Fernandez Lobbe,Neil Briggs,Eifion Lewis-Roberts,Barry Stewart,Mike Hills,Ben Foden,Lee Thomas,Chris Bell,NULL,3656
3701,17/03/2007,Julien Laharrague,Chris Mayor,Elvis Seveali'i,Chris Bell,Oriol Ripol Fortuny,Daniel Larrechea,Ben Foden,Andrew Sheridan,Andy Titterrell,Ben Evans,Chris Jones,Dean Schofield,Juan Martin Fernandez Lobbe,Mike Hills,Sebastien Chabal,Neil Briggs,Eifion Lewis-Roberts,Barry Stewart,Sean Cox,Richard Wigglesworth,Ignacio Fernandez Lobbe,Lee Thomas,NULL,3657
3702,06/04/2007,Julien Laharrague,Jason Robinsoná,Elvis Seveali'i,Chris Bell,Oriol Ripol Fortuny,Lee Thomas,Richard Wigglesworth,Eifion Lewis-Roberts,Sebastian Bruno,Stuart Turner,Juan Martin Fernandez Lobbe,Dean Schofield,Chris Jones,Magnus Lund,Sebastien Chabal,Andy Titterrell,Barry Stewart,Christian Day,Juan Martin Fernandez Lobbe,Ben Foden,Geraint Rhys Jones,Mark Taylor,NULL,3658
3703,13/04/2007,Jason Robinsoná,Chris Mayor,Elvis Seveali'i,Chris Bell,Selorm Kuadey,Lee Thomas,Ben Foden,Eifion Lewis-Roberts,Sebastian Bruno,Barry Stewart,Chris Jones,Dean Schofield,Juan Martin Fernandez Lobbe,Magnus Lund,Sebastien Chabal,Andy Titterrell,Stuart Turner,Sean Cox,Christian Day,Richard Wigglesworth,Geraint Rhys Jones,Mark Taylor,NULL,3659
3704,28/04/2007,Julien Laharrague,Selorm Kuadey,Elvis Seveali'i,Lee Thomas,Oriol Ripol Fortuny,Geraint Rhys Jones,Ben Foden,Eifion Lewis-Roberts,Neil Briggs,Ben Evans,Dean Schofieldá,Christian Day,Chris Jones,Mike Hills,Juan Martin Fernandez Lobbe,Marc Jones,Barry Stewart,Sean Cox,David Tait,Chris Leck,David Blair,Mark Taylor,NULL,3660
3705,16/09/2007,Ben Foden,Chris Mayor,Rudi Keil,Lee Thomas,Steve Hanley,Charlie Hodgson,Sililo Martens,Lionel Faure,Neil Briggs,Ben Evans,Dean Schofieldá,Sean Cox,Magnus Lund,Mike Hills,Nathan Bonner-Evans,Marc Jones,Stuart Turner,Christian Day,Chris Jones,Richard Wigglesworth,Oriol Ripol Fortuny,Chris Bell,NULL,3661
3706,23/09/2007,Ben Foden,Oriol Ripol Fortuny,Rudi Keil,Lee Thomas,Steve Hanley,Charlie Hodgson,Sililo Martens,Lionel Faure,Neil Briggs,Ben Evans,Dean Schofieldá,Sean Cox,Chris Jones,Magnus Lund,Nathan Bonner-Evans,Marc Jones,Stuart Turner,Christian Day,David Tait,Richard Wigglesworth,Chris Bell,Chris Mayor,NULL,3662
3707,29/09/2007,Ben Foden,Chris Mayor,Chris Bell,Lee Thomas,Oriol Ripol Fortuny,Charlie Hodgson,Richard Wigglesworth,Lionel Faure,Neil Briggs,Stuart Turner,Dean Schofieldá,Sean Cox,Chris Jones,David Tait,Nathan Bonner-Evans,Marc Jones,Ben Evans,Christian Day,Magnus Lund,Sililo Martens,Genaro Fessia,Steve Hanley,NULL,3663
3708,05/10/2007,Ben Foden,Oriol Ripol Fortuny,Rudi Keil,Lee Thomas,Elvis Seveali'i,Charlie Hodgson,Richard Wigglesworth,Lionel Faure,Neil Briggs,Stuart Turner,Dean Schofieldá,Sean Cox,Chris Jones,Magnus Lund,Nathan Bonner-Evans,Marc Jones,Ben Evans,Christian Day,David Tait,Sililo Martens,Chris Mayor,Chris Bell,NULL,3664
3709,13/10/2007,Ben Foden,Julien Laharrague,Rudi Keil,Elvis Seveali'i,Oriol Ripol Fortuny,Charlie Hodgson,Sililo Martens,Lionel Faure,Marc Jones,Benoit Bourrust,Dean Schofieldá,Sean Cox,Chris Jones,Magnus Lund,Genaro Fessia,Scott Lawson,Ben Evans,David Tait,Jason White,Richard Wigglesworth,Geraint Rhys Jones,Chris Bell,NULL,3665
3710,19/10/2007,Ben Foden,Rory Lamont,Rudi Keil,Lee Thomas,Oriol Ripol Fortuny,Charlie Hodgson,Richard Wigglesworth,Lionel Faure,Neil Briggs,Ben Evans,Dean Schofieldá,Sean Cox,Chris Jones,Magnus Lund,Nathan Bonner-Evans,Scott Lawson,Stuart Turner,Christian Day,David Tait,Sililo Martens,Elvis Seveali'i,Chris Mayor,NULL,3666
3711,23/11/2007,Ben Foden,Mark Cueto,Luke McAlister,Lee Thomas,Rory Lamont,Charlie Hodgson,Richard Wigglesworth,Andrew Sheridan,Sebastian Bruno,Stuart Turner,Dean Schofield,Sean Cox,Jason White,Sebastien Chabal,Nathan Bonner-Evans,Neil Briggs,Eifion Lewis-Roberts,Christian Day,David Tait,Sililo Martens,Julien Laharrague,Chris Mayor,NULL,3667
3712,23/12/2007,Julien Laharrague,Rory Lamont,Luke McAlister,Lee Thomas,Oriol Ripol Fortuny,Charlie Hodgson,Richard Wigglesworth,Andrew Sheridan,Sebastian Bruno,Eifion Lewis-Roberts,Dean Schofield,Sean Cox,Jason White,Magnus Lund,Sebastien Chabal,Neil Briggs,Stuart Turner,Brent Cockbain,Chris Jones,Sililo Martens,Mark Cueto,Chris Mayor,NULL,3668
3713,30/12/2007,Julien Laharrague,Mark Cueto,Chris Mayor,Lee Thomas,Oriol Ripol Fortuny,Charlie Hodgson,Richard Wigglesworth,Lionel Faure,Scott Lawson,Stuart Turner,Chris Jones,Brent Cockbain,Jason White,Magnus Lund,Sebastien Chabal,Sebastian Bruno,Andrew Sheridan,Eifion Lewis-Roberts,Sean Cox,Sililo Martens,Rudi Keil,Juan Martin Fernandez Lobbe,NULL,3669
3714,06/01/2008,Julien Laharrague,Mark Cueto,Chris Mayor,Lee Thomas,Oriol Ripol Fortuny,Luke McAlister,Richard Wigglesworth,Andrew Sheridan,Sebastian Bruno,Eifion Lewis-Roberts,Chris Jones,Brent Cockbain,Jason White,Magnus Lund,Sebastien Chabal,Neil Briggs,Stuart Turner,Lionel Faure,Dean Schofield,Sean Cox,Sililo Martens,Rudi Keil,NULL,3670
3715,25/01/2008,Mark Cueto,Rory Lamont,Luke McAlister,Lee Thomas,Oriol Ripol Fortuny,Charlie Hodgson,Richard Wigglesworth,Andrew Sheridan,Sebastian Bruno,Stuart Turner,Chris Jones,Dean Schofield,Jason White,Magnus Lund,Sebastien Chabal,Neil Briggs,Eifion Lewis-Roberts,Sean Cox,Nathan Bonner-Evans,Sililo Martens,Chris Bell,Chris Mayor,NULL,3671
3716,15/02/2008,Mark Cueto,Chris Mayor,Luke McAlister,Lee Thomas,Oriol Ripol Fortuny,Charlie Hodgson,Richard Wigglesworth,Lionel Faure,Sebastian Bruno,Stuart Turner,Dean Schofieldá,Brent Cockbain,Sean Cox,Magnus Lund,Sebastien Chabal,Neil Briggs,Martin Halsall,Nathan Bonner-Evans,Juan Martin Fernandez Lobbe,Will Cliff,Julien Laharrague,Chris Bell,NULL,3672
3717,23/02/2008,Julien Laharrague,Mark Cueto,Chris Bell,Luke McAlister,Oriol Ripol Fortuny,Charlie Hodgson,Sililo Martens,Eifion Lewis-Roberts,Sebastian Bruno,Stuart Turner,Juan Martin Fernandez Lobbe,Brent Cockbain,Sean Cox,Juan Martin Fernandez Lobbe,Sebastien Chabal,Neil Briggs,Ben Evans,Dean Schofield,Chris Jones,Will Cliff,Lee Thomas,Elvis Seveali'i,NULL,3673
3718,29/02/2008,Mark Cueto,Rory Lamont,Chris Bell,Lee Thomas,Oriol Ripol Fortuny,Charlie Hodgson,Sililo Martens,Andrew Sheridan,Sebastian Bruno,Stuart Turner,Juan Martin Fernandez Lobbe,Brent Cockbain,Chris Jones,Juan Martin Fernandez Lobbe,Sebastien Chabal,Neil Briggs,Eifion Lewis-Roberts,Dean Schofield,Magnus Lund,Richard Wigglesworth,Julien Laharrague,Elvis Seveali'i,NULL,3674
3719,09/03/2008,Mark Cueto,Julien Laharrague,Chris Bell,Elvis Seveali'i,Oriol Ripol Fortuny,Luke McAlister,Sililo Martens,Lionel Faure,Sebastian Bruno,Eifion Lewis-Roberts,Chris Jones,Dean Schofieldá,Juan Martin Fernandez Lobbe,Magnus Lund,Sebastien Chabal,Scott Lawson,Terry Sigley,Sean Cox,Nathan Bonner-Evans,Will Cliff,Chris Mayor,Ben Foden,NULL,3675
3720,14/03/2008,Ben Foden,Elvis Seveali'i,Luke McAlister,Chris Bell,Oriol Ripol Fortuny,Charlie Hodgson,Sililo Martens,Lionel Faure,Sebastian Bruno,Stuart Turner,Juan Martin Fernandez Lobbe,Sean Cox,Chris Jones,Juan Martin Fernandez Lobbe,Sebastien Chabal,Neil Briggs,Eifion Lewis-Roberts,Dean Schofield,Magnus Lund,Will Cliff,Lee Thomas,Chris Mayor,NULL,3676
3721,28/03/2008,Ben Foden,Elvis Seveali'i,Chris Bell,Lee Thomas,Oriol Ripol Fortuny,Charlie Hodgson,Richard Wigglesworth,Lionel Faure,Neil Briggs,Stuart Turner,Juan Martin Fernandez Lobbe,Chris Jones,Jason White,Juan Martin Fernandez Lobbe,Sebastien Chabal,Sebastian Bruno,Eifion Lewis-Roberts,Dean Schofield,Sean Cox,Will Cliff,Julien Laharrague,Luke McAlister,NULL,3677
3722,11/04/2008,Ben Foden,Mark Cueto,Chris Bell,Elvis Seveali'i,Oriol Ripol Fortuny,Charlie Hodgson,Richard Wigglesworth,Andrew Sheridan,Sebastian Bruno,Stuart Turner,Juan Martin Fernandez Lobbe,Sean Cox,Jason White,Chris Jones,Juan Martin Fernandez Lobbe,Neil Briggs,Eifion Lewis-Roberts,Brent Cockbain,Mike Hills,Will Cliff,Luke McAlister,Selorm Kuadey,NULL,3678
3723,15/04/2008,Ben Foden,Mark Cueto,Luke McAlister,Lee Thomas,Oriol Ripol Fortuny,Charlie Hodgson,Sililo Martens,Lionel Faure,Sebastian Bruno,Stuart Turner,Chris Jones,Dean Schofield,Jason White,Magnus Lund,Nathan Bonner-Evans,Neil Briggs,Eifion Lewis-Roberts,Brent Cockbain,Sean Cox,Richard Wigglesworth,Chris Bell,Selorm Kuadey,NULL,3679
3724,20/04/2008,Ben Foden,Selorm Kuadey,Chris Bell,Lee Thomas,Oriol Ripol Fortuny,Charlie Hodgson,Richard Wigglesworth,Andrew Sheridan,Neil Briggs,Eifion Lewis-Roberts,Juan Martin Fernandez Lobbe,Brent Cockbain,Sean Cox,Magnus Lund,Juan Martin Fernandez Lobbe,Scott Lawson,Ben Evans,Dean Schofield,Mike Hills,Will Cliff,Mark Cueto,Chris Mayor,NULL,3680
3725,04/05/2008,Ben Foden,Selorm Kuadey,Chris Bell,Luke McAlister,Andy Vilk,Charlie Hodgson,Richard Wigglesworth,Andrew Sheridan,Sebastian Bruno,Stuart Turner,Chris Jones,Brent Cockbain,Jason White,Juan Martin Fernandez Lobbe,Sebastien Chabal,Neil Briggs,Eifion Lewis-Roberts,Dean Schofield,Sean Cox,Mike Hills,Will Cliff,Matt Riley,NULL,3681
3726,10/05/2008,Ben Foden,Selorm Kuadey,Chris Bell,Luke McAlister,Andy Vilk,Charlie Hodgson,Richard Wigglesworth,Lionel Faure,Neil Briggs,Stuart Turner,Chris Jones,Brent Cockbain,Jason White,Juan Martin Fernandez Lobbe,Sebastien Chabal,Sebastian Bruno,Andrew Sheridan,Eifion Lewis-Roberts,Sean Cox,Mike Hills,Will Cliff,Mark Cueto,NULL,3682
2464,07/09/2008,Mathew Tait,Mark Cueto,Luke McAlister,Lee Thomas,David Doherty,Charlie Hodgson,Dwayne Peel,Lionel Faure,Neil Briggs,Eifion Lewis-Roberts,Chris Jones,Dean Schofield,Luke Abraham,Juan Martin Fernandez Lobbe,Sebastien Chabal,Marc Jones,Martin Halsall,Brent Cockbain,Sean Cox,Richard Wigglesworth,Chris Bell,Oriol Ripol Fortuny,NULL,2507
2465,12/09/2008,Mathew Tait,Rory Lamont,Luke McAlister,Chris Bell,David Doherty,Charlie Hodgson,Richard Wigglesworth,Andrew Sheridan,Sebastian Bruno,Eifion Lewis-Roberts,Sean Cox,Brent Cockbain,Chris Jones,Luke Abraham,Sebastien Chabal,Neil Briggs,Lionel Faure,Dean Schofield,Kris Ormsby,Dwayne Peel,Mark Cueto,Oriol Ripol Fortuny,NULL,2508
2468,19/09/2008,Rory Lamont,Mathew Tait,Luke McAlister,Lee Thomas,David Doherty,Charlie Hodgson,Richard Wigglesworth,Lionel Faure,Sebastian Bruno,Stuart Turner,Sean Cox,Brent Cockbain,Kris Ormsby,Luke Abraham,Sebastien Chabal,Neil Briggs,Eifion Lewis-Roberts,Dean Schofield,Jason White,Dwayne Peel,Chris Bell,Mark Cueto,NULL,2509
2469,26/09/2008,Rory Lamont,Mathew Tait,Luke McAlister,Lee Thomas,David Doherty,Charlie Hodgson,Richard Wigglesworth,Lionel Faure,Sebastian Bruno,Stuart Turner,Sean Cox,Brent Cockbain,Kris Ormsby,Luke Abraham,Sebastien Chabal,Neil Briggs,Eifion Lewis-Roberts,Dean Schofield,Jason White,Dwayne Peel,Chris Bell,Mark Cueto,NULL,2512
2470,01/10/2008,Mathew Tait,Mark Cueto,Luke McAlister,Chris Bell,David Doherty,Charlie Hodgson,Dwayne Peel,Andrew Sheridan,Neil Briggs,Stuart Turner,Dean Schofield,Sean Cox,Kris Ormsby,Juan Martin Fernandez Lobbe,Sebastien Chabal,Sebastian Bruno,Eifion Lewis-Roberts,Jason White,Luke Abraham,Richard Wigglesworth,Lee Thomas,Rory Lamont,NULL,2513
2471,14/11/2008,Mathew Tait,Mark Cueto,Rudi Keil,Chris Bell,David Doherty,Charlie Hodgson,Richard Wigglesworth,Rob O'Donnell,Neil Briggs,Stuart Turner,Dean Schofield,Brent Cockbain,Kris Ormsby,Luke Abraham,Carl Fearns,Marc Jones,Ross Davies,James Gaskell,David Tait,Chris Leck,Nick Macleod,Andy Tuilagi,NULL,2514
2472,23/11/2008,Nick Macleod,Mark Cueto,Luke McAlister,Chris Bell,David Doherty,Charlie Hodgson,Richard Wigglesworth,Eifion Lewis-Roberts,Marc Jones,Stuart Turner,Dean Schofield,Jason White,David Tait,Neil Briggs,Carl Fearns,Dave Ward,Rob O'Donnell,Brent Cockbain,Luke Abraham,Chris Leck,Mathew Tait,Andy Tuilagi,NULL,2515
2473,28/11/2008,Rory Lamont,Mark Cueto,Mathew Tait,Luke McAlister,David Doherty,Charlie Hodgson,Richard Wigglesworth,Lionel Faure,Marc Jones,Eifion Lewis-Roberts,Sebastien Chabal,Dean Schofield,Jason White,Neil Briggs,Juan Martin Fernandez Lobbe,Stuart Turner,Rob O'Donnell,Brent Cockbain,Carl Fearns,Dwayne Peel,Chris Bell,Andy Tuilagi,NULL,2516
2474,20/12/2008,Mark Cueto,Chris Bell,Andy Tuilagi,Luke McAlister,David Doherty,Charlie Hodgson,Dwayne Peel,Andrew Sheridan,Neil Briggs,Stuart Turner,Sebastien Chabal,Dean Schofield,Jason White,Luke Abraham,Juan Martin Fernandez Lobbe,Marc Jones,Lionel Faure,Brent Cockbain,Carl Fearns,Richard Wigglesworth,Rudi Keil,Mathew Tait,NULL,2517
3470,26/12/2008,Mark Cueto,Chris Bell,Andy Tuilagi,Luke McAlister,David Doherty,Charlie Hodgson,Richard Wigglesworth,Lionel Faure,Marc Jones,Eifion Lewis-Roberts,Sebastien Chabal,Dean Schofield,Jason White,Neil Briggs,Juan Martin Fernandez Lobbe,Stuart Turner,Andrew Sheridan,Chris Jones,Carl Fearns,Dwayne Peel,Oriol Ripol Fortuny,Nick Macleod,NULL,2518
3471,09/01/2009,Mark Cueto,Chris Bell,Andy Tuilagi,Luke McAlister,David Doherty,Charlie Hodgson,Dwayne Peel,Lionel Faure,Marc Jones,Eifion Lewis-Roberts,Sebastien Chabal,Dean Schofield,Chris Jones,Neil Briggs,Juan Martin Fernandez Lobbe,Stuart Turner,Andrew Sheridan,Brent Cockbain,Luke Abraham,Richard Wigglesworth,Nick Macleod,Mathew Tait,NULL,2519
3500,31/01/2009,Nick Macleod,Chris Bell,Mathew Tait,Lee Thomas,Oriol Ripol Fortuny,Charlie Hodgson,Dwayne Peel,Lionel Faure,Sebastian Bruno,Eifion Lewis-Roberts,Sebastien Chabal,Dean Schofield,Chris Jones,Neil Briggs,Juan Martin Fernandez Lobbe,Marc Jones,Stuart Turner,Jason White,David Tait,Richard Wigglesworth,Rudi Keil,Selorm Kuadey,NULL,2520
3501,14/02/2009,Nick Macleod,Chris Bell,Luke McAlister,Lee Thomas,Oriol Ripol Fortuny,Charlie Hodgson,Richard Wigglesworth,Eifion Lewis-Roberts,Sebastian Bruno,Stuart Turner,Dean Schofield,Sean Cox,Chris Jones,Luke Abraham,Juan Martin Fernandez Lobbe ,Marc Jones,Rob O'Donnell,Brent Cockbain,Neil Briggs,Chris Leck,Rudi Keil,Selorm Kuadey,NULL,2521
3502,20/02/2009,Nick Macleod,Chris Bell,Mathew Tait,Rudi Keil,Oriol Ripol Fortuny,Charlie Hodgson,Dwayne Peel,Lionel Faure,Sebastian Bruno,Eifion Lewis-Roberts,Sebastien Chabal,Dean Schofield,Chris Jones,Luke Abraham,Juan Martin Fernandez Lobbe ,Marc Jones,Stuart Turner,Sean Cox,Neil Briggs,Chris Leck,Lee Thomas,Selorm Kuadey,NULL,2522
3503,01/03/2009,Nick Macleod,Chris Bell,Rudi Keil,Lee Thomas,David Doherty,Charlie Hodgson,Richard Wigglesworth,Lionel Faure,Neil Briggs,Eifion Lewis-Roberts,Dean Schofield,Brent Cockbain,Chris Jones,Luke Abraham,Juan Martin Fernandez Lobbe ,Marc Jones,Stuart Turner,Sean Cox,David Tait,Chris Leck,Oriol Ripol Fortuny,Selorm Kuadey,NULL,2523
3504,08/03/2009,Nick Macleod,Chris Bell,Mathew Tait,Lee Thomas,Oriol Ripol Fortuny,Charlie Hodgson,Dwayne Peel,Eifion Lewis-Roberts,Marc Jones,Stuart Turner,Dean Schofield,Sean Cox,Jason White,Neil Briggs,Juan Martin Fernandez Lobbe ,Carl Fearns,Rob O'Donnell,Brent Cockbain,David Tait,Chris Leck,Rudi Keil,Selorm Kuadey,NULL,2524
3505,14/03/2009,Rory Lamont,Selorm Kuadey,Rudi Keil,Chris Bell,David Doherty,Charlie Hodgson,Chris Leck,Rob O'Donnell,Neil Briggs,Eifion Lewis-Roberts,Dean Schofield,Brent Cockbain,Chris Jones,Carl Fearns,Juan Martin Fernandez Lobbe ,Joe Horn-Smith,Stuart Turner,Sean Cox,David Tait,Will Cliff,Lee Thomas,Selorm Kuadey,NULL,2525
3506,22/03/2009,Nick Macleod,Rory Lamont,Luke McAlister,Rudi Keil,David Doherty,Charlie Hodgson,Will Cliff,Rob O'Donnell,Sebastian Bruno,Eifion Lewis-Roberts,Chris Jones,Brent Cockbain,Carl Fearns,Neil Briggs,Juan Martin Fernandez Lobbe ,Dave Ward,Stuart Turner,Sean Cox,James Gaskell,David Tait,Jonny Kennedy,Nick Macleod,NULL,2526
3507,27/03/2009,Nick Macleod,Mark Cueto,Mathew Tait,Lee Thomas,Oriol Ripol Fortuny,Charlie Hodgson,Richard Wigglesworth,Andrew Sheridan,Sebastian Bruno,Eifion Lewis-Roberts,Chris Jones,Brent Cockbain,Jason White,Neil Briggs,Juan Martin Fernandez Lobbe ,Lionel Faure,Stuart Turner,Sean Cox,David Tait,Will Cliff,Rudi Keil,Oriol Ripol Fortuny,NULL,2527
3474,04/04/2009,Nick Macleod,Mark Cueto,Mathew Tait,Rudi Keil,Oriol Ripol Fortuny,Charlie Hodgson,Dwayne Peel,Andrew Sheridan,Sebastian Bruno,Eifion Lewis-Roberts,Chris Jones,Brent Cockbain,Jason White,Neil Briggs,Juan Martin Fernandez Lobbe ,Stuart Turner,Lionel Faure,Dean Schofield,Carl Fearns,Richard Wigglesworth,Andy Tuilagi,Selorm Kuadey,NULL,2528
3509,17/04/2009,Mark Cueto,Chris Bell,Andy Tuilagi,Luke McAlister,David Doherty,Charlie Hodgson,Richard Wigglesworth,Lionel Faure,Marc Jones,Eifion Lewis-Roberts,Sebastien Chabal,Dean Schofield,Jason White,Neil Briggs,Juan Martin Fernandez Lobbe ,Stuart Turner,Andrew Sheridan,Chris Jones,Carl Fearns,Dwayne Peel,Oriol Ripol Fortuny,Selorm Kuadey,NULL,2529
3510,25/04/2009,Nick Macleod,Mark Cueto,Mathew Tait,Andy Tuilagi,Oriol Ripol Fortuny,Charlie Hodgson,Richard Wigglesworth,Lionel Faure,Sebastian Bruno,Eifion Lewis-Roberts,Sebastien Chabal,Dean Schofield,Chris Jones,Neil Briggs,Juan Martin Fernandez Lobbe ,Stuart Turner,Andrew Sheridan,Jason White,David Tait,Dwayne Peel,Rudi Keil,Nick Macleod,NULL,2530
3473,03/08/2009,Nick Macleod,Chris Bell,Mathew Tait,Lee Thomas,Oriol Ripol Fortuny,Charlie Hodgson,Dwayne Peel,Eifion Lewis-Roberts,Marc Jones,Stuart Turner,Dean Schofield,Sean Cox,Jason White,Neil Briggs,Juan Martin Fernandez Lobbe ,Carl Fearns,Rob O'Donnell,Brent Cockbain,David Tait,Chris Leck,Rudi Keil,Selorm Kuadey,NULL,2524
275,04/09/2009,Nick Macleod,Mark Cueto,Chris Bell,Lee Thomas,Ben Cohen,Charlie Hodgson,Richard Wigglesworth,Eifion Lewis-Roberts,Marc Jones,Jack Forster,Chris Jones,Dean Schofield,James Gaskell,Neil Briggs,Sisa Koyamaibole,Mo Schwalger,Gavin Kerr,Martin Halsall,David Tait,Luke Abraham,Will Cliff,Mathew Tait,Andy Tuilagi,1172
286,13/09/2009,Marika Vakacegu,Mark Cueto,Mathew Tait,Andy Tuilagi,Ben Cohen,Lee Thomas,Richard Wigglesworth,Andrew Sheridan,Mo Schwalger,Eifion Lewis-Roberts,Chris Jones,Dean Schofield,James Gaskell,Neil Briggs,David Tait,Marc Jones,Rob O'Donnell,Jack Forster,David Seymour,Carl Fearns,Will Cliff,Nick Macleod,Chris Bell,1174
285,18/09/2009,Nick Macleod,Mark Cueto,Mathew Tait,Chris Bell,Ben Cohen,Lee Thomas,Richard Wigglesworth,Andrew Sheridan,Marc Jones,Eifion Lewis-Roberts,James Gaskell,Dean Schofield,Luke Abraham,David Seymour,Chris Jones,Neil Briggs,Jack Forster,Gavin Kerr,Brent Cockbain,David Tait,Will Cliff,Oriol Ripol Fortuny,Jonny Kennedy,1173
288,26/09/2009,Nick Macleod,Mark Cueto,Mathew Tait,Chris Bell,Oriol Ripol Fortuny,Lee Thomas,Richard Wigglesworth,Andrew Sheridan,Marc Jones,Eifion Lewis-Roberts,Brent Cockbain,Dean Schofield,James Gaskell,David Seymour,Chris Jones,Mo Schwalger,Jack Forster,Gavin Kerr,Neil Briggs,David Tait,Will Cliff,Andy Tuilagi,Jonny Kennedy,1175
273,02/10/2009,Marika Vakacegu,Mark Cueto,Mathew Tait,Andy Tuilagi,Ben Cohen,Nick Macleod,Richard Wigglesworth,Andrew Sheridan,Mo Schwalger,Eifion Lewis-Roberts,Brent Cockbain,Dean Schofield,James Gaskell,David Seymour,Sisa Koyamaibole,Neil Briggs,Jack Forster,Gavin Kerr,Marc Jones,David Tait,Will Cliff,Oriol Ripol Fortuny,Jonny Kennedy,1171
1275,11/10/2009,Marika Vakacegu,Ben Cohen,Jonny Kennedy,Andy Tuilagi,Oriol Ripol Fortuny,Nick Macleod,Dwayne Peel,Gavin Kerr,Mo Schwalger,Jack Forster,Rob O'Donnell,Sean Cox,James Gaskell,David Seymour,Carl Fearns,Ben Roberts,Lee Imiolek,Martin Halsall,David Tait,Neil Briggs,Dai Bishop,Will Cliff,Richard Wigglesworth,1193
1277,16/10/2009,Nick Macleod,Mark Cueto,Andy Tuilagi,Lee Thomas,Ben Cohen,Charlie Hodgson,Dwayne Peel,Andrew Sheridan,Marc Jones,Eifion Lewis-Roberts,Dean Schofield,James Gaskell,David Seymour,Carl Fearns,Sisa Koyamaibole,Neil Briggs,Gavin Kerr,Jack Forster,Sean Cox,Luke Abraham,Mathew Tait,Chris Bell,Richard Wigglesworth,1194
270,24/10/2009,Nick Macleod,Mark Cueto,Mathew Tait,Andy Tuilagi,Ben Cohen,Charlie Hodgson,Richard Wigglesworth,Gavin Kerr,Marc Jones,Eifion Lewis-Roberts,Sean Cox,Dean Schofield,James Gaskell,David Seymour,Sisa Koyamaibole,Mo Schwalger,Jack Forster,Rob O'Donnell,Brent Cockbain,David Tait,Dwayne Peel,Oriol Ripol Fortuny,Chris Bell,1170
268,30/10/2009,Nick Macleod,Mark Cueto,Lee Thomas,Andy Tuilagi,Marika Vakacegu,Charlie Hodgson,Dwayne Peel,Eifion Lewis-Roberts,Marc Jones,Jack Forster,Brent Cockbain,Dean Schofield,Carl Fearns,Luke Abraham,Sisa Koyamaibole,Mo Schwalger,Rob O'Donnell,James Gaskell,David Seymour,Chris Leck,Will Cliff,Oriol Ripol Fortuny,Jonny Kennedy,1169
1278,06/11/2009,Nick Macleod,Ben Cohen,Dai Bishop,Lee Thomas,Marika Vakacegu,Charlie Hodgson,Richard Wigglesworth,Eifion Lewis-Roberts,Mo Schwalger,Jack Forster,Dean Schofield,Sean Cox,James Gaskell,Luke Abraham,Carl Fearns,Neil Briggs,Rob O'Donnell,Martin Halsall,Kris Ormsby,Sisa Koyamaibole,Mathew Tait,Oriol Ripol Fortuny,Dwayne Peel,1195
1279,13/11/2009,Nick Macleod,Marika Vakacegu,Mathew Tait,Dai Bishop,Oriol Ripol Fortuny,Charlie Hodgson,Chris Leck,Rob O'Donnell,Neil Briggs,Gavin Kerr,Chris Jones,Sean Cox,Kris Ormsby,David Seymour,Sisa Koyamaibole,Marc Jones,Jack Forster,Martin Halsall,James Gaskell,Carl Fearns,Richard Wigglesworth,Ben Cohen,Ed Styles,1196
264,22/11/2009,Nick Macleod,Ben Cohen,Chris Bell,Lee Thomas,Marika Vakacegu,Charlie Hodgson,Richard Wigglesworth,Eifion Lewis-Roberts,Marc Jones,Jack Forster,James Gaskell,Dean Schofield,Kris Ormsby,David Seymour,Sisa Koyamaibole,Neil Briggs,Gavin Kerr,Rob O'Donnell,Sean Cox,Carl Fearns,Chris Leck,Dai Bishop,Ed Styles,1167
266,05/12/2009,Nick Macleod,Marika Vakacegu,Mathew Tait,Dai Bishop,Ben Cohen,Charlie Hodgson,Richard Wigglesworth,Eifion Lewis-Roberts,Neil Briggs,Jack Forster,Sean Cox,Dean Schofield,Carl Fearns,David Seymour,Sisa Koyamaibole,Marc Jones,Martin Halsall,Rob O'Donnell,Luke Abraham,Chris Leck,JAMES Gaskell,Oriol Ripol Fortuny,Ed Styles,1168
